seq(417,d(8),0). seq(417,d(8),1). seq(417,d(6),2). seq(417,d(3),3). seq(417,d(4),4). seq(417,d(7),5). seq(417,d(8),6). seq(417,d(2),7). seq(417,d(1),8). seq(417,d(9),9). class(417,1).
seq(418,d(5),0). seq(418,d(4),1). seq(418,d(1),2). seq(418,d(8),3). seq(418,d(6),4). seq(418,d(9),5). seq(418,d(7),6). seq(418,d(8),7). seq(418,d(3),8). seq(418,d(0),9). class(418,1).
seq(419,d(5),0). seq(419,d(1),1). seq(419,d(1),2). seq(419,d(8),3). seq(419,d(4),4). seq(419,d(8),5). seq(419,d(0),6). seq(419,d(3),7). seq(419,d(2),8). seq(419,d(3),9). class(419,1).
seq(420,d(5),0). seq(420,d(9),1). seq(420,d(2),2). seq(420,d(8),3). seq(420,d(0),4). seq(420,d(5),5). seq(420,d(2),6). seq(420,d(6),7). seq(420,d(4),8). seq(420,d(1),9). class(420,1).
seq(421,d(8),0). seq(421,d(7),1). seq(421,d(0),2). seq(421,d(8),3). seq(421,d(7),4). seq(421,d(5),5). seq(421,d(8),6). seq(421,d(3),7). seq(421,d(0),8). seq(421,d(7),9). class(421,1).
seq(422,d(9),0). seq(422,d(8),1). seq(422,d(8),2). seq(422,d(9),3). seq(422,d(4),4). seq(422,d(9),5). seq(422,d(7),6). seq(422,d(9),7). seq(422,d(9),8). seq(422,d(2),9). class(422,0).
seq(423,d(8),0). seq(423,d(6),1). seq(423,d(7),2). seq(423,d(7),3). seq(423,d(3),4). seq(423,d(3),5). seq(423,d(4),6). seq(423,d(8),7). seq(423,d(7),8). seq(423,d(8),9). class(423,1).
seq(424,d(9),0). seq(424,d(5),1). seq(424,d(8),2). seq(424,d(1),3). seq(424,d(4),4). seq(424,d(0),5). seq(424,d(7),6). seq(424,d(0),7). seq(424,d(8),8). seq(424,d(6),9). class(424,1).
seq(425,d(0),0). seq(425,d(7),1). seq(425,d(8),2). seq(425,d(2),3). seq(425,d(4),4). seq(425,d(5),5). seq(425,d(4),6). seq(425,d(3),7). seq(425,d(7),8). seq(425,d(6),9). class(425,1).
seq(426,d(8),0). seq(426,d(2),1). seq(426,d(9),2). seq(426,d(3),3). seq(426,d(2),4). seq(426,d(4),5). seq(426,d(2),6). seq(426,d(7),7). seq(426,d(3),8). seq(426,d(1),9). class(426,1).
seq(427,d(8),0). seq(427,d(8),1). seq(427,d(1),2). seq(427,d(8),3). seq(427,d(9),4). seq(427,d(8),5). seq(427,d(9),6). seq(427,d(2),7). seq(427,d(8),8). seq(427,d(0),9). class(427,1).
seq(428,d(0),0). seq(428,d(1),1). seq(428,d(0),2). seq(428,d(9),3). seq(428,d(1),4). seq(428,d(8),5). seq(428,d(2),6). seq(428,d(5),7). seq(428,d(2),8). seq(428,d(8),9). class(428,1).
seq(429,d(6),0). seq(429,d(4),1). seq(429,d(0),2). seq(429,d(5),3). seq(429,d(5),4). seq(429,d(4),5). seq(429,d(2),6). seq(429,d(5),7). seq(429,d(9),8). seq(429,d(4),9). class(429,0).
seq(430,d(0),0). seq(430,d(4),1). seq(430,d(7),2). seq(430,d(7),3). seq(430,d(7),4). seq(430,d(0),5). seq(430,d(1),6). seq(430,d(0),7). seq(430,d(5),8). seq(430,d(1),9). class(430,0).
seq(431,d(4),0). seq(431,d(6),1). seq(431,d(5),2). seq(431,d(8),3). seq(431,d(8),4). seq(431,d(7),5). seq(431,d(5),6). seq(431,d(5),7). seq(431,d(1),8). seq(431,d(2),9). class(431,1).
seq(432,d(3),0). seq(432,d(7),1). seq(432,d(3),2). seq(432,d(3),3). seq(432,d(2),4). seq(432,d(2),5). seq(432,d(4),6). seq(432,d(0),7). seq(432,d(6),8). seq(432,d(4),9). class(432,0).
seq(433,d(8),0). seq(433,d(2),1). seq(433,d(9),2). seq(433,d(3),3). seq(433,d(6),4). seq(433,d(0),5). seq(433,d(1),6). seq(433,d(5),7). seq(433,d(2),8). seq(433,d(5),9). class(433,1).
seq(434,d(4),0). seq(434,d(8),1). seq(434,d(6),2). seq(434,d(5),3). seq(434,d(9),4). seq(434,d(3),5). seq(434,d(0),6). seq(434,d(6),7). seq(434,d(1),8). seq(434,d(0),9). class(434,1).
seq(435,d(5),0). seq(435,d(5),1). seq(435,d(3),2). seq(435,d(9),3). seq(435,d(3),4). seq(435,d(6),5). seq(435,d(8),6). seq(435,d(0),7). seq(435,d(4),8). seq(435,d(6),9). class(435,0).
seq(436,d(1),0). seq(436,d(1),1). seq(436,d(8),2). seq(436,d(2),3). seq(436,d(7),4). seq(436,d(1),5). seq(436,d(4),6). seq(436,d(4),7). seq(436,d(7),8). seq(436,d(2),9). class(436,1).
seq(437,d(6),0). seq(437,d(1),1). seq(437,d(1),2). seq(437,d(5),3). seq(437,d(6),4). seq(437,d(4),5). seq(437,d(1),6). seq(437,d(4),7). seq(437,d(2),8). seq(437,d(3),9). class(437,0).
seq(438,d(5),0). seq(438,d(1),1). seq(438,d(3),2). seq(438,d(1),3). seq(438,d(5),4). seq(438,d(9),5). seq(438,d(6),6). seq(438,d(1),7). seq(438,d(5),8). seq(438,d(3),9). class(438,0).
seq(439,d(8),0). seq(439,d(3),1). seq(439,d(1),2). seq(439,d(2),3). seq(439,d(0),4). seq(439,d(8),5). seq(439,d(9),6). seq(439,d(4),7). seq(439,d(5),8). seq(439,d(1),9). class(439,1).
seq(440,d(5),0). seq(440,d(6),1). seq(440,d(0),2). seq(440,d(9),3). seq(440,d(5),4). seq(440,d(9),5). seq(440,d(2),6). seq(440,d(4),7). seq(440,d(2),8). seq(440,d(4),9). class(440,0).
seq(441,d(8),0). seq(441,d(0),1). seq(441,d(5),2). seq(441,d(1),3). seq(441,d(1),4). seq(441,d(9),5). seq(441,d(1),6). seq(441,d(3),7). seq(441,d(9),8). seq(441,d(3),9). class(441,1).
seq(442,d(6),0). seq(442,d(2),1). seq(442,d(6),2). seq(442,d(7),3). seq(442,d(5),4). seq(442,d(5),5). seq(442,d(4),6). seq(442,d(9),7). seq(442,d(0),8). seq(442,d(7),9). class(442,0).
seq(443,d(7),0). seq(443,d(9),1). seq(443,d(0),2). seq(443,d(4),3). seq(443,d(8),4). seq(443,d(1),5). seq(443,d(4),6). seq(443,d(4),7). seq(443,d(7),8). seq(443,d(3),9). class(443,1).
seq(444,d(3),0). seq(444,d(6),1). seq(444,d(8),2). seq(444,d(4),3). seq(444,d(3),4). seq(444,d(4),5). seq(444,d(7),6). seq(444,d(2),7). seq(444,d(1),8). seq(444,d(6),9). class(444,1).
seq(445,d(7),0). seq(445,d(6),1). seq(445,d(3),2). seq(445,d(3),3). seq(445,d(2),4). seq(445,d(8),5). seq(445,d(6),6). seq(445,d(3),7). seq(445,d(2),8). seq(445,d(6),9). class(445,1).
seq(446,d(9),0). seq(446,d(4),1). seq(446,d(0),2). seq(446,d(2),3). seq(446,d(7),4). seq(446,d(1),5). seq(446,d(8),6). seq(446,d(1),7). seq(446,d(4),8). seq(446,d(3),9). class(446,1).
seq(447,d(4),0). seq(447,d(7),1). seq(447,d(3),2). seq(447,d(7),3). seq(447,d(0),4). seq(447,d(7),5). seq(447,d(2),6). seq(447,d(9),7). seq(447,d(2),8). seq(447,d(1),9). class(447,0).
seq(448,d(0),0). seq(448,d(3),1). seq(448,d(0),2). seq(448,d(7),3). seq(448,d(9),4). seq(448,d(9),5). seq(448,d(6),6). seq(448,d(3),7). seq(448,d(1),8). seq(448,d(4),9). class(448,0).
seq(449,d(4),0). seq(449,d(1),1). seq(449,d(8),2). seq(449,d(5),3). seq(449,d(7),4). seq(449,d(4),5). seq(449,d(5),6). seq(449,d(4),7). seq(449,d(0),8). seq(449,d(2),9). class(449,1).
seq(450,d(5),0). seq(450,d(2),1). seq(450,d(8),2). seq(450,d(5),3). seq(450,d(8),4). seq(450,d(3),5). seq(450,d(3),6). seq(450,d(0),7). seq(450,d(6),8). seq(450,d(3),9). class(450,1).
seq(451,d(8),0). seq(451,d(4),1). seq(451,d(3),2). seq(451,d(6),3). seq(451,d(8),4). seq(451,d(0),5). seq(451,d(1),6). seq(451,d(3),7). seq(451,d(0),8). seq(451,d(2),9). class(451,1).
seq(452,d(2),0). seq(452,d(7),1). seq(452,d(9),2). seq(452,d(1),3). seq(452,d(1),4). seq(452,d(9),5). seq(452,d(0),6). seq(452,d(3),7). seq(452,d(5),8). seq(452,d(0),9). class(452,0).
seq(453,d(1),0). seq(453,d(1),1). seq(453,d(8),2). seq(453,d(1),3). seq(453,d(2),4). seq(453,d(3),5). seq(453,d(5),6). seq(453,d(9),7). seq(453,d(2),8). seq(453,d(8),9). class(453,1).
seq(454,d(2),0). seq(454,d(8),1). seq(454,d(8),2). seq(454,d(5),3). seq(454,d(9),4). seq(454,d(5),5). seq(454,d(4),6). seq(454,d(0),7). seq(454,d(0),8). seq(454,d(1),9). class(454,1).
seq(455,d(3),0). seq(455,d(7),1). seq(455,d(9),2). seq(455,d(7),3). seq(455,d(8),4). seq(455,d(4),5). seq(455,d(2),6). seq(455,d(6),7). seq(455,d(3),8). seq(455,d(1),9). class(455,1).
seq(456,d(5),0). seq(456,d(0),1). seq(456,d(9),2). seq(456,d(1),3). seq(456,d(6),4). seq(456,d(4),5). seq(456,d(1),6). seq(456,d(9),7). seq(456,d(2),8). seq(456,d(2),9). class(456,0).
seq(457,d(3),0). seq(457,d(0),1). seq(457,d(1),2). seq(457,d(2),3). seq(457,d(0),4). seq(457,d(3),5). seq(457,d(1),6). seq(457,d(3),7). seq(457,d(1),8). seq(457,d(4),9). class(457,0).
seq(458,d(6),0). seq(458,d(4),1). seq(458,d(9),2). seq(458,d(6),3). seq(458,d(5),4). seq(458,d(1),5). seq(458,d(8),6). seq(458,d(6),7). seq(458,d(2),8). seq(458,d(1),9). class(458,0).
seq(459,d(1),0). seq(459,d(3),1). seq(459,d(1),2). seq(459,d(0),3). seq(459,d(3),4). seq(459,d(5),5). seq(459,d(6),6). seq(459,d(8),7). seq(459,d(0),8). seq(459,d(7),9). class(459,0).
seq(460,d(8),0). seq(460,d(2),1). seq(460,d(7),2). seq(460,d(1),3). seq(460,d(7),4). seq(460,d(7),5). seq(460,d(1),6). seq(460,d(7),7). seq(460,d(9),8). seq(460,d(7),9). class(460,1).
seq(461,d(9),0). seq(461,d(8),1). seq(461,d(4),2). seq(461,d(6),3). seq(461,d(1),4). seq(461,d(8),5). seq(461,d(0),6). seq(461,d(3),7). seq(461,d(3),8). seq(461,d(4),9). class(461,1).
seq(462,d(0),0). seq(462,d(6),1). seq(462,d(6),2). seq(462,d(4),3). seq(462,d(1),4). seq(462,d(9),5). seq(462,d(4),6). seq(462,d(3),7). seq(462,d(6),8). seq(462,d(3),9). class(462,0).
seq(463,d(8),0). seq(463,d(7),1). seq(463,d(6),2). seq(463,d(5),3). seq(463,d(5),4). seq(463,d(3),5). seq(463,d(1),6). seq(463,d(4),7). seq(463,d(7),8). seq(463,d(3),9). class(463,1).
seq(464,d(0),0). seq(464,d(6),1). seq(464,d(6),2). seq(464,d(8),3). seq(464,d(1),4). seq(464,d(2),5). seq(464,d(6),6). seq(464,d(0),7). seq(464,d(6),8). seq(464,d(8),9). class(464,1).
seq(465,d(4),0). seq(465,d(1),1). seq(465,d(1),2). seq(465,d(8),3). seq(465,d(1),4). seq(465,d(6),5). seq(465,d(9),6). seq(465,d(0),7). seq(465,d(0),8). seq(465,d(2),9). class(465,1).
seq(466,d(7),0). seq(466,d(0),1). seq(466,d(0),2). seq(466,d(4),3). seq(466,d(0),4). seq(466,d(7),5). seq(466,d(0),6). seq(466,d(2),7). seq(466,d(7),8). seq(466,d(1),9). class(466,0).
seq(467,d(3),0). seq(467,d(0),1). seq(467,d(3),2). seq(467,d(6),3). seq(467,d(3),4). seq(467,d(5),5). seq(467,d(6),6). seq(467,d(0),7). seq(467,d(7),8). seq(467,d(1),9). class(467,0).
seq(468,d(7),0). seq(468,d(7),1). seq(468,d(5),2). seq(468,d(8),3). seq(468,d(9),4). seq(468,d(9),5). seq(468,d(9),6). seq(468,d(1),7). seq(468,d(1),8). seq(468,d(2),9). class(468,1).
seq(469,d(6),0). seq(469,d(1),1). seq(469,d(4),2). seq(469,d(2),3). seq(469,d(5),4). seq(469,d(5),5). seq(469,d(6),6). seq(469,d(5),7). seq(469,d(6),8). seq(469,d(9),9). class(469,0).
seq(470,d(0),0). seq(470,d(8),1). seq(470,d(7),2). seq(470,d(3),3). seq(470,d(5),4). seq(470,d(7),5). seq(470,d(8),6). seq(470,d(8),7). seq(470,d(7),8). seq(470,d(1),9). class(470,1).
seq(471,d(0),0). seq(471,d(8),1). seq(471,d(0),2). seq(471,d(3),3). seq(471,d(2),4). seq(471,d(0),5). seq(471,d(5),6). seq(471,d(6),7). seq(471,d(4),8). seq(471,d(8),9). class(471,1).
seq(472,d(0),0). seq(472,d(8),1). seq(472,d(3),2). seq(472,d(5),3). seq(472,d(2),4). seq(472,d(2),5). seq(472,d(2),6). seq(472,d(7),7). seq(472,d(2),8). seq(472,d(3),9). class(472,1).
seq(473,d(3),0). seq(473,d(6),1). seq(473,d(7),2). seq(473,d(0),3). seq(473,d(7),4). seq(473,d(8),5). seq(473,d(6),6). seq(473,d(7),7). seq(473,d(9),8). seq(473,d(4),9). class(473,0).
seq(474,d(4),0). seq(474,d(3),1). seq(474,d(3),2). seq(474,d(8),3). seq(474,d(7),4). seq(474,d(1),5). seq(474,d(1),6). seq(474,d(1),7). seq(474,d(7),8). seq(474,d(6),9). class(474,1).
seq(475,d(7),0). seq(475,d(6),1). seq(475,d(8),2). seq(475,d(8),3). seq(475,d(8),4). seq(475,d(1),5). seq(475,d(6),6). seq(475,d(7),7). seq(475,d(3),8). seq(475,d(2),9). class(475,1).
seq(476,d(7),0). seq(476,d(9),1). seq(476,d(6),2). seq(476,d(0),3). seq(476,d(3),4). seq(476,d(9),5). seq(476,d(2),6). seq(476,d(7),7). seq(476,d(2),8). seq(476,d(2),9). class(476,0).
seq(477,d(0),0). seq(477,d(3),1). seq(477,d(8),2). seq(477,d(8),3). seq(477,d(6),4). seq(477,d(7),5). seq(477,d(3),6). seq(477,d(0),7). seq(477,d(9),8). seq(477,d(8),9). class(477,1).
seq(478,d(9),0). seq(478,d(0),1). seq(478,d(2),2). seq(478,d(6),3). seq(478,d(6),4). seq(478,d(1),5). seq(478,d(1),6). seq(478,d(7),7). seq(478,d(8),8). seq(478,d(4),9). class(478,0).
seq(479,d(3),0). seq(479,d(7),1). seq(479,d(9),2). seq(479,d(1),3). seq(479,d(6),4). seq(479,d(8),5). seq(479,d(8),6). seq(479,d(3),7). seq(479,d(9),8). seq(479,d(1),9). class(479,1).
seq(480,d(0),0). seq(480,d(0),1). seq(480,d(1),2). seq(480,d(4),3). seq(480,d(2),4). seq(480,d(3),5). seq(480,d(8),6). seq(480,d(9),7). seq(480,d(9),8). seq(480,d(7),9). class(480,0).
seq(481,d(2),0). seq(481,d(4),1). seq(481,d(3),2). seq(481,d(7),3). seq(481,d(7),4). seq(481,d(1),5). seq(481,d(0),6). seq(481,d(6),7). seq(481,d(9),8). seq(481,d(5),9). class(481,0).
seq(482,d(9),0). seq(482,d(3),1). seq(482,d(6),2). seq(482,d(0),3). seq(482,d(8),4). seq(482,d(4),5). seq(482,d(1),6). seq(482,d(2),7). seq(482,d(8),8). seq(482,d(6),9). class(482,1).
seq(483,d(5),0). seq(483,d(9),1). seq(483,d(5),2). seq(483,d(4),3). seq(483,d(8),4). seq(483,d(2),5). seq(483,d(2),6). seq(483,d(1),7). seq(483,d(1),8). seq(483,d(0),9). class(483,1).
seq(484,d(9),0). seq(484,d(5),1). seq(484,d(6),2). seq(484,d(7),3). seq(484,d(8),4). seq(484,d(5),5). seq(484,d(4),6). seq(484,d(9),7). seq(484,d(5),8). seq(484,d(8),9). class(484,0).
seq(485,d(5),0). seq(485,d(1),1). seq(485,d(8),2). seq(485,d(0),3). seq(485,d(7),4). seq(485,d(3),5). seq(485,d(0),6). seq(485,d(8),7). seq(485,d(5),8). seq(485,d(5),9). class(485,1).
seq(486,d(4),0). seq(486,d(1),1). seq(486,d(6),2). seq(486,d(2),3). seq(486,d(8),4). seq(486,d(5),5). seq(486,d(3),6). seq(486,d(3),7). seq(486,d(4),8). seq(486,d(6),9). class(486,1).
seq(487,d(8),0). seq(487,d(0),1). seq(487,d(7),2). seq(487,d(8),3). seq(487,d(1),4). seq(487,d(5),5). seq(487,d(6),6). seq(487,d(5),7). seq(487,d(1),8). seq(487,d(0),9). class(487,1).
seq(488,d(5),0). seq(488,d(5),1). seq(488,d(4),2). seq(488,d(7),3). seq(488,d(9),4). seq(488,d(5),5). seq(488,d(4),6). seq(488,d(5),7). seq(488,d(0),8). seq(488,d(4),9). class(488,0).
seq(489,d(2),0). seq(489,d(5),1). seq(489,d(9),2). seq(489,d(4),3). seq(489,d(8),4). seq(489,d(5),5). seq(489,d(5),6). seq(489,d(7),7). seq(489,d(6),8). seq(489,d(1),9). class(489,1).
seq(490,d(4),0). seq(490,d(5),1). seq(490,d(3),2). seq(490,d(2),3). seq(490,d(9),4). seq(490,d(0),5). seq(490,d(8),6). seq(490,d(0),7). seq(490,d(9),8). seq(490,d(6),9). class(490,0).
seq(491,d(7),0). seq(491,d(0),1). seq(491,d(4),2). seq(491,d(2),3). seq(491,d(5),4). seq(491,d(8),5). seq(491,d(2),6). seq(491,d(1),7). seq(491,d(4),8). seq(491,d(0),9). class(491,1).
seq(492,d(9),0). seq(492,d(5),1). seq(492,d(2),2). seq(492,d(7),3). seq(492,d(8),4). seq(492,d(4),5). seq(492,d(1),6). seq(492,d(3),7). seq(492,d(3),8). seq(492,d(1),9). class(492,1).
seq(493,d(3),0). seq(493,d(8),1). seq(493,d(5),2). seq(493,d(0),3). seq(493,d(5),4). seq(493,d(0),5). seq(493,d(8),6). seq(493,d(2),7). seq(493,d(5),8). seq(493,d(6),9). class(493,1).
seq(494,d(0),0). seq(494,d(2),1). seq(494,d(2),2). seq(494,d(5),3). seq(494,d(7),4). seq(494,d(7),5). seq(494,d(1),6). seq(494,d(1),7). seq(494,d(7),8). seq(494,d(0),9). class(494,0).
seq(495,d(1),0). seq(495,d(8),1). seq(495,d(9),2). seq(495,d(9),3). seq(495,d(3),4). seq(495,d(9),5). seq(495,d(6),6). seq(495,d(8),7). seq(495,d(8),8). seq(495,d(7),9). class(495,0).
seq(496,d(8),0). seq(496,d(5),1). seq(496,d(4),2). seq(496,d(7),3). seq(496,d(1),4). seq(496,d(4),5). seq(496,d(8),6). seq(496,d(2),7). seq(496,d(8),8). seq(496,d(2),9). class(496,1).
seq(497,d(4),0). seq(497,d(8),1). seq(497,d(2),2). seq(497,d(0),3). seq(497,d(5),4). seq(497,d(6),5). seq(497,d(4),6). seq(497,d(7),7). seq(497,d(1),8). seq(497,d(9),9). class(497,1).
seq(498,d(9),0). seq(498,d(5),1). seq(498,d(4),2). seq(498,d(5),3). seq(498,d(3),4). seq(498,d(1),5). seq(498,d(7),6). seq(498,d(8),7). seq(498,d(7),8). seq(498,d(4),9). class(498,0).
seq(499,d(8),0). seq(499,d(2),1). seq(499,d(3),2). seq(499,d(6),3). seq(499,d(5),4). seq(499,d(1),5). seq(499,d(8),6). seq(499,d(6),7). seq(499,d(1),8). seq(499,d(3),9). class(499,1).
seq(500,d(8),0). seq(500,d(7),1). seq(500,d(9),2). seq(500,d(4),3). seq(500,d(2),4). seq(500,d(3),5). seq(500,d(5),6). seq(500,d(6),7). seq(500,d(3),8). seq(500,d(4),9). class(500,1).
seq(501,d(2),0). seq(501,d(0),1). seq(501,d(8),2). seq(501,d(5),3). seq(501,d(3),4). seq(501,d(2),5). seq(501,d(7),6). seq(501,d(0),7). seq(501,d(8),8). seq(501,d(6),9). class(501,1).
seq(502,d(9),0). seq(502,d(8),1). seq(502,d(7),2). seq(502,d(3),3). seq(502,d(6),4). seq(502,d(8),5). seq(502,d(6),6). seq(502,d(0),7). seq(502,d(3),8). seq(502,d(9),9). class(502,1).
seq(503,d(4),0). seq(503,d(2),1). seq(503,d(2),2). seq(503,d(2),3). seq(503,d(1),4). seq(503,d(4),5). seq(503,d(7),6). seq(503,d(8),7). seq(503,d(7),8). seq(503,d(4),9). class(503,0).
seq(504,d(8),0). seq(504,d(8),1). seq(504,d(5),2). seq(504,d(8),3). seq(504,d(2),4). seq(504,d(9),5). seq(504,d(5),6). seq(504,d(7),7). seq(504,d(8),8). seq(504,d(1),9). class(504,1).
seq(505,d(6),0). seq(505,d(0),1). seq(505,d(2),2). seq(505,d(7),3). seq(505,d(0),4). seq(505,d(8),5). seq(505,d(6),6). seq(505,d(3),7). seq(505,d(6),8). seq(505,d(0),9). class(505,1).
seq(506,d(9),0). seq(506,d(7),1). seq(506,d(4),2). seq(506,d(0),3). seq(506,d(5),4). seq(506,d(9),5). seq(506,d(1),6). seq(506,d(7),7). seq(506,d(9),8). seq(506,d(3),9). class(506,0).
seq(507,d(9),0). seq(507,d(7),1). seq(507,d(2),2). seq(507,d(4),3). seq(507,d(6),4). seq(507,d(2),5). seq(507,d(0),6). seq(507,d(1),7). seq(507,d(4),8). seq(507,d(5),9). class(507,0).
seq(508,d(1),0). seq(508,d(1),1). seq(508,d(5),2). seq(508,d(8),3). seq(508,d(6),4). seq(508,d(0),5). seq(508,d(1),6). seq(508,d(8),7). seq(508,d(2),8). seq(508,d(2),9). class(508,1).
seq(509,d(6),0). seq(509,d(1),1). seq(509,d(7),2). seq(509,d(4),3). seq(509,d(5),4). seq(509,d(0),5). seq(509,d(7),6). seq(509,d(2),7). seq(509,d(0),8). seq(509,d(4),9). class(509,0).
seq(510,d(0),0). seq(510,d(0),1). seq(510,d(8),2). seq(510,d(8),3). seq(510,d(3),4). seq(510,d(3),5). seq(510,d(8),6). seq(510,d(0),7). seq(510,d(1),8). seq(510,d(3),9). class(510,1).
seq(511,d(4),0). seq(511,d(3),1). seq(511,d(7),2). seq(511,d(8),3). seq(511,d(3),4). seq(511,d(1),5). seq(511,d(7),6). seq(511,d(6),7). seq(511,d(3),8). seq(511,d(5),9). class(511,1).
seq(512,d(1),0). seq(512,d(7),1). seq(512,d(1),2). seq(512,d(7),3). seq(512,d(6),4). seq(512,d(3),5). seq(512,d(6),6). seq(512,d(6),7). seq(512,d(7),8). seq(512,d(7),9). class(512,0).
seq(513,d(8),0). seq(513,d(0),1). seq(513,d(7),2). seq(513,d(1),3). seq(513,d(7),4). seq(513,d(0),5). seq(513,d(0),6). seq(513,d(3),7). seq(513,d(2),8). seq(513,d(8),9). class(513,1).
seq(514,d(1),0). seq(514,d(2),1). seq(514,d(3),2). seq(514,d(9),3). seq(514,d(4),4). seq(514,d(1),5). seq(514,d(0),6). seq(514,d(6),7). seq(514,d(9),8). seq(514,d(4),9). class(514,0).
seq(515,d(5),0). seq(515,d(7),1). seq(515,d(3),2). seq(515,d(3),3). seq(515,d(6),4). seq(515,d(8),5). seq(515,d(6),6). seq(515,d(8),7). seq(515,d(0),8). seq(515,d(0),9). class(515,0).
seq(516,d(4),0). seq(516,d(1),1). seq(516,d(0),2). seq(516,d(8),3). seq(516,d(5),4). seq(516,d(3),5). seq(516,d(5),6). seq(516,d(6),7). seq(516,d(4),8). seq(516,d(1),9). class(516,1).
seq(517,d(1),0). seq(517,d(2),1). seq(517,d(8),2). seq(517,d(5),3). seq(517,d(4),4). seq(517,d(9),5). seq(517,d(0),6). seq(517,d(5),7). seq(517,d(6),8). seq(517,d(5),9). class(517,1).
seq(518,d(4),0). seq(518,d(5),1). seq(518,d(1),2). seq(518,d(1),3). seq(518,d(3),4). seq(518,d(8),5). seq(518,d(3),6). seq(518,d(2),7). seq(518,d(3),8). seq(518,d(2),9). class(518,1).
seq(519,d(7),0). seq(519,d(9),1). seq(519,d(9),2). seq(519,d(5),3). seq(519,d(2),4). seq(519,d(5),5). seq(519,d(1),6). seq(519,d(3),7). seq(519,d(2),8). seq(519,d(1),9). class(519,0).
seq(520,d(6),0). seq(520,d(7),1). seq(520,d(5),2). seq(520,d(8),3). seq(520,d(3),4). seq(520,d(3),5). seq(520,d(6),6). seq(520,d(2),7). seq(520,d(9),8). seq(520,d(2),9). class(520,1).
seq(521,d(6),0). seq(521,d(7),1). seq(521,d(9),2). seq(521,d(9),3). seq(521,d(8),4). seq(521,d(9),5). seq(521,d(0),6). seq(521,d(3),7). seq(521,d(2),8). seq(521,d(8),9). class(521,1).
seq(522,d(0),0). seq(522,d(4),1). seq(522,d(7),2). seq(522,d(0),3). seq(522,d(8),4). seq(522,d(9),5). seq(522,d(6),6). seq(522,d(3),7). seq(522,d(7),8). seq(522,d(2),9). class(522,1).
seq(523,d(1),0). seq(523,d(7),1). seq(523,d(2),2). seq(523,d(7),3). seq(523,d(4),4). seq(523,d(3),5). seq(523,d(3),6). seq(523,d(2),7). seq(523,d(4),8). seq(523,d(4),9). class(523,0).
seq(524,d(6),0). seq(524,d(6),1). seq(524,d(9),2). seq(524,d(1),3). seq(524,d(8),4). seq(524,d(7),5). seq(524,d(3),6). seq(524,d(6),7). seq(524,d(2),8). seq(524,d(1),9). class(524,1).
seq(525,d(8),0). seq(525,d(4),1). seq(525,d(2),2). seq(525,d(9),3). seq(525,d(6),4). seq(525,d(0),5). seq(525,d(3),6). seq(525,d(3),7). seq(525,d(6),8). seq(525,d(1),9). class(525,1).
seq(526,d(5),0). seq(526,d(6),1). seq(526,d(8),2). seq(526,d(9),3). seq(526,d(4),4). seq(526,d(6),5). seq(526,d(4),6). seq(526,d(5),7). seq(526,d(8),8). seq(526,d(7),9). class(526,0).
seq(527,d(7),0). seq(527,d(6),1). seq(527,d(1),2). seq(527,d(0),3). seq(527,d(8),4). seq(527,d(5),5). seq(527,d(8),6). seq(527,d(7),7). seq(527,d(2),8). seq(527,d(8),9). class(527,1).
seq(528,d(8),0). seq(528,d(1),1). seq(528,d(3),2). seq(528,d(4),3). seq(528,d(0),4). seq(528,d(0),5). seq(528,d(7),6). seq(528,d(0),7). seq(528,d(3),8). seq(528,d(6),9). class(528,1).
seq(529,d(7),0). seq(529,d(7),1). seq(529,d(1),2). seq(529,d(5),3). seq(529,d(6),4). seq(529,d(8),5). seq(529,d(6),6). seq(529,d(5),7). seq(529,d(7),8). seq(529,d(3),9). class(529,1).
seq(530,d(5),0). seq(530,d(6),1). seq(530,d(1),2). seq(530,d(1),3). seq(530,d(6),4). seq(530,d(8),5). seq(530,d(4),6). seq(530,d(2),7). seq(530,d(8),8). seq(530,d(2),9). class(530,0).
seq(531,d(6),0). seq(531,d(1),1). seq(531,d(4),2). seq(531,d(9),3). seq(531,d(0),4). seq(531,d(9),5). seq(531,d(8),6). seq(531,d(1),7). seq(531,d(7),8). seq(531,d(3),9). class(531,1).
seq(532,d(3),0). seq(532,d(1),1). seq(532,d(8),2). seq(532,d(1),3). seq(532,d(2),4). seq(532,d(5),5). seq(532,d(5),6). seq(532,d(6),7). seq(532,d(4),8). seq(532,d(6),9). class(532,1).
seq(533,d(8),0). seq(533,d(0),1). seq(533,d(4),2). seq(533,d(5),3). seq(533,d(0),4). seq(533,d(0),5). seq(533,d(3),6). seq(533,d(6),7). seq(533,d(4),8). seq(533,d(1),9). class(533,1).
seq(534,d(8),0). seq(534,d(6),1). seq(534,d(5),2). seq(534,d(8),3). seq(534,d(9),4). seq(534,d(2),5). seq(534,d(4),6). seq(534,d(1),7). seq(534,d(9),8). seq(534,d(7),9). class(534,1).
seq(535,d(5),0). seq(535,d(6),1). seq(535,d(6),2). seq(535,d(2),3). seq(535,d(4),4). seq(535,d(1),5). seq(535,d(3),6). seq(535,d(8),7). seq(535,d(6),8). seq(535,d(3),9). class(535,0).
